Country,State,Route,Year,Aou,SpeciesTotal
,,,,,
840,60,15,1990,3160,45
840,60,15,1991,3160,38
840,60,15,1992,3160,58
840,60,15,1993,3160,24
840,60,15,1994,3160,31
840,60,15,1995,3160,55
840,60,15,1996,3160,33
840,60,15,1997,3160,41
840,60,16,1990,3160,3
840,60,16,1991,3160,27
840,60,16,1992,3160,9
840,60,16,1993,3160,9
840,60,16,1994,3160,37
840,60,16,1995,3160,24
840,60,16,1996,3160,11
840,60,16,1997,3160,30
840,60,16,1998,3160,23
840,60,16,1999,3160,49
840,60,16,2000,3160,6
840,60,17,1990,3160,33
840,60,17,1991,3160,48
840,60,17,1992,3160,66
840,60,17,1993,3160,30
840,60,17,1994,3160,71
840,60,17,1995,3160,78
840,60,17,1996,3160,58
840,60,17,1997,3160,72
840,60,17,1998,3160,61
840,60,17,1999,3160,75
840,60,17,2000,3160,36
840,60,17,2001,3160,59
840,60,17,2002,3160,36
840,60,17,2003,3160,45
840,60,17,2004,3160,73
840,60,17,2005,3160,43
840,60,17,2006,3160,52
840,60,17,2007,3160,67
840,60,17,2008,3160,24
840,60,17,2009,3160,25
840,60,17,2010,3160,32
840,60,17,2011,3160,35
840,60,17,2012,3160,53
840,60,17,2013,3160,16
840,60,17,2014,3160,52
840,60,17,2015,3160,22
840,60,17,2016,3160,41
840,60,17,2017,3160,17
840,60,17,2018,3160,16
840,60,17,2019,3160,16
840,60,18,1990,3160,24
840,60,18,1991,3160,23
840,60,18,1992,3160,28
840,60,18,1993,3160,15
840,60,18,1994,3160,66
840,60,18,1995,3160,51
840,60,18,1996,3160,67
840,60,18,1997,3160,55
840,60,18,1998,3160,61
840,60,18,1999,3160,84
840,60,18,2000,3160,64
840,60,18,2001,3160,50
840,60,18,2002,3160,106
840,60,18,2003,3160,56
840,60,18,2004,3160,37
840,60,18,2005,3160,34
840,60,18,2006,3160,31
840,60,18,2007,3160,31
840,60,18,2008,3160,30
840,60,18,2009,3160,37
840,60,18,2010,3160,20
840,60,18,2011,3160,32
840,60,18,2012,3160,29
840,60,18,2013,3160,29
840,60,18,2014,3160,17
840,60,18,2015,3160,87
840,60,18,2016,3160,44
840,60,18,2017,3160,37
840,60,18,2018,3160,58
840,60,18,2019,3160,41
840,60,19,1990,3160,24
840,60,19,1991,3160,5
840,60,19,1992,3160,8
840,60,19,1993,3160,21
840,60,19,1994,3160,6
840,60,19,1996,3160,10
840,60,19,1997,3160,3
840,60,19,1998,3160,4
840,60,19,1999,3160,13
840,60,19,2000,3160,16
840,60,19,2001,3160,3
840,60,19,2002,3160,33
840,60,19,2003,3160,1
840,60,19,2004,3160,1
840,60,19,2005,3160,3
840,60,19,2006,3160,2
840,60,19,2007,3160,4
840,60,19,2008,3160,1
840,60,19,2009,3160,5
840,60,19,2010,3160,1
840,60,19,2011,3160,5
840,60,19,2014,3160,8
840,60,19,2015,3160,1
840,60,19,2016,3160,1
840,60,19,2017,3160,5
840,60,19,2018,3160,5
840,60,19,2019,3160,19
840,60,20,1991,3160,1
840,60,20,1992,3160,1
840,60,20,1993,3160,10
840,60,20,1994,3160,6
840,60,20,1995,3160,1
840,60,20,1996,3160,3
840,60,20,1997,3160,5
840,60,20,1998,3160,4
840,60,20,1999,3160,10
840,60,20,2000,3160,10
840,60,20,2001,3160,6
840,60,20,2002,3160,8
840,60,20,2003,3160,3
840,60,20,2004,3160,6
840,60,20,2005,3160,5
840,60,20,2006,3160,3
840,60,20,2007,3160,20
840,60,20,2008,3160,11
840,60,20,2009,3160,10
840,60,20,2010,3160,3
840,60,20,2011,3160,4
840,60,20,2012,3160,4
840,60,20,2013,3160,2
840,60,20,2014,3160,14
840,60,20,2015,3160,5
840,60,20,2016,3160,1
840,60,20,2017,3160,5
840,60,20,2018,3160,6
840,60,20,2019,3160,1
840,60,22,1990,3160,31
840,60,22,1991,3160,26
840,60,22,1992,3160,25
840,60,22,1993,3160,39
840,60,22,1994,3160,33
840,60,22,1995,3160,12
840,60,22,1996,3160,9
840,60,22,1997,3160,24
840,60,22,1998,3160,18
840,60,22,1999,3160,34
840,60,22,2000,3160,28
840,60,22,2001,3160,24
840,60,22,2002,3160,11
840,60,22,2003,3160,21
840,60,22,2004,3160,24
840,60,22,2005,3160,12
840,60,22,2006,3160,11
840,60,22,2007,3160,9
840,60,22,2008,3160,18
840,60,22,2009,3160,23
840,60,22,2010,3160,21
840,60,22,2011,3160,16
840,60,22,2012,3160,14
840,60,22,2013,3160,35
840,60,22,2014,3160,10
840,60,22,2015,3160,18
840,60,22,2016,3160,14
840,60,22,2017,3160,28
840,60,22,2018,3160,17
840,60,22,2019,3160,14
840,60,23,1990,3160,43
840,60,23,1991,3160,57
840,60,23,1992,3160,140
840,60,23,1993,3160,71
840,60,23,1994,3160,71
840,60,23,1995,3160,43
840,60,23,1996,3160,43
840,60,23,1997,3160,112
840,60,23,1998,3160,82
840,60,23,1999,3160,215
840,60,23,2000,3160,54
840,60,23,2001,3160,90
840,60,23,2002,3160,46
840,60,23,2003,3160,69
840,60,23,2004,3160,105
840,60,23,2005,3160,89
840,60,23,2006,3160,64
840,60,23,2007,3160,105
840,60,23,2008,3160,50
840,60,23,2009,3160,91
840,60,23,2010,3160,77
840,60,23,2011,3160,29
840,60,23,2012,3160,41
840,60,23,2013,3160,33
840,60,23,2014,3160,122
840,60,23,2015,3160,94
840,60,23,2016,3160,58
840,60,23,2017,3160,63
840,60,23,2018,3160,125
840,60,23,2019,3160,66
840,60,24,1990,3160,7
840,60,24,1991,3160,15
840,60,24,1992,3160,31
840,60,24,1993,3160,11
840,60,24,1994,3160,24
840,60,24,1995,3160,20
840,60,24,1996,3160,23
840,60,24,1997,3160,20
840,60,24,1998,3160,2
840,60,24,1999,3160,36
840,60,24,2000,3160,25
840,60,24,2001,3160,25
840,60,24,2002,3160,28
840,60,24,2003,3160,22
840,60,24,2004,3160,19
840,60,24,2005,3160,38
840,60,24,2006,3160,16
840,60,24,2007,3160,16
840,60,24,2008,3160,11
840,60,24,2009,3160,21
840,60,24,2010,3160,17
840,60,24,2011,3160,5
840,60,24,2012,3160,12
840,60,24,2013,3160,8
840,60,24,2014,3160,9
840,60,24,2015,3160,17
840,60,24,2016,3160,14
840,60,24,2017,3160,23
840,60,24,2018,3160,9
840,60,24,2019,3160,13
840,60,25,1990,3160,23
840,60,25,1991,3160,96
840,60,25,1992,3160,37
840,60,25,1993,3160,31
840,60,25,1994,3160,25
840,60,25,1995,3160,127
840,60,25,1996,3160,66
840,60,25,1997,3160,35
840,60,25,1998,3160,20
840,60,25,1999,3160,23
840,60,25,2000,3160,66
840,60,25,2001,3160,66
840,60,25,2002,3160,20
840,60,25,2003,3160,27
840,60,25,2004,3160,71
840,60,25,2005,3160,89
840,60,25,2006,3160,38
840,60,25,2007,3160,50
840,60,25,2008,3160,23
840,60,25,2009,3160,74
840,60,25,2010,3160,120
840,60,25,2011,3160,45
840,60,25,2012,3160,95
840,60,25,2013,3160,45
840,60,25,2014,3160,87
840,60,25,2015,3160,83
840,60,25,2016,3160,52
840,60,25,2017,3160,116
840,60,25,2018,3160,36
840,60,25,2019,3160,40
840,60,27,1990,3160,23
840,60,27,1991,3160,16
840,60,27,1992,3160,39
840,60,27,1993,3160,14
840,60,27,1994,3160,20
840,60,27,1995,3160,22
840,60,27,1996,3160,50
840,60,27,1997,3160,38
840,60,27,1998,3160,27
840,60,27,1999,3160,20
840,60,27,2000,3160,32
840,60,27,2001,3160,58
840,60,27,2002,3160,22
840,60,27,2003,3160,132
840,60,27,2004,3160,79
840,60,27,2005,3160,298
840,60,27,2006,3160,32
840,60,27,2007,3160,158
840,60,27,2008,3160,24
840,60,27,2009,3160,76
840,60,27,2010,3160,155
840,60,27,2011,3160,31
840,60,27,2012,3160,49
840,60,27,2013,3160,19
840,60,27,2014,3160,429
840,60,27,2015,3160,50
840,60,27,2016,3160,33
840,60,27,2017,3160,31
840,60,27,2018,3160,18
840,60,27,2019,3160,28
840,60,28,1997,3160,1
840,60,28,1999,3160,3
840,60,28,2000,3160,2
840,60,28,2002,3160,4
840,60,28,2003,3160,3
840,60,28,2004,3160,8
840,60,28,2005,3160,4
840,60,28,2006,3160,3
840,60,28,2007,3160,2
840,60,28,2008,3160,3
840,60,28,2009,3160,3
840,60,28,2010,3160,1
840,60,28,2012,3160,3
840,60,28,2013,3160,2
840,60,28,2014,3160,8
840,60,28,2015,3160,15
840,60,28,2016,3160,17
840,60,28,2017,3160,4
840,60,28,2019,3160,2
840,60,29,1990,3160,12
840,60,29,1991,3160,25
840,60,29,1992,3160,32
840,60,29,1993,3160,16
840,60,29,1994,3160,26
840,60,29,1995,3160,12
840,60,29,1996,3160,19
840,60,29,1997,3160,26
840,60,29,1998,3160,26
840,60,29,1999,3160,38
840,60,29,2000,3160,13
840,60,29,2001,3160,11
840,60,29,2002,3160,11
840,60,29,2003,3160,34
840,60,29,2004,3160,28
840,60,29,2005,3160,36
840,60,29,2006,3160,22
840,60,29,2007,3160,38
840,60,29,2008,3160,5
840,60,29,2009,3160,13
840,60,29,2010,3160,4
840,60,29,2011,3160,16
840,60,29,2012,3160,11
840,60,29,2013,3160,9
840,60,29,2014,3160,59
840,60,29,2015,3160,71
840,60,29,2016,3160,26
840,60,29,2017,3160,13
840,60,29,2018,3160,22
840,60,29,2019,3160,19
840,60,31,1990,3160,21
840,60,31,1991,3160,39
840,60,31,1992,3160,38
840,60,31,1993,3160,45
840,60,31,1994,3160,16
840,60,31,1995,3160,39
840,60,31,1996,3160,14
840,60,31,1997,3160,26
840,60,31,1998,3160,23
840,60,31,1999,3160,11
840,60,31,2000,3160,45
840,60,31,2001,3160,40
840,60,31,2002,3160,27
840,60,31,2003,3160,15
840,60,31,2004,3160,39
840,60,31,2005,3160,47
840,60,31,2006,3160,23
840,60,31,2007,3160,22
840,60,31,2008,3160,5
840,60,31,2009,3160,17
840,60,31,2010,3160,42
840,60,31,2011,3160,30
840,60,31,2012,3160,39
840,60,31,2013,3160,18
840,60,31,2014,3160,60
840,60,31,2015,3160,29
840,60,31,2016,3160,23
840,60,31,2017,3160,9
840,60,31,2018,3160,13
840,60,31,2019,3160,12
840,60,51,1997,3160,1
840,60,51,1998,3160,3
840,60,51,1999,3160,1
840,60,51,2000,3160,2
840,60,51,2005,3160,2
840,60,51,2006,3160,1
840,60,51,2007,3160,1
840,60,51,2008,3160,3
840,60,51,2009,3160,1
840,60,51,2010,3160,2
840,60,51,2011,3160,8
840,60,51,2012,3160,3
840,60,51,2015,3160,13
840,60,51,2016,3160,5
840,60,51,2017,3160,2
840,60,51,2019,3160,2
840,60,52,1992,3160,22
840,60,52,1993,3160,8
840,60,52,1994,3160,30
840,60,52,1995,3160,12
840,60,52,1996,3160,4
840,60,52,1997,3160,11
840,60,52,1999,3160,12
840,60,52,2001,3160,15
840,60,52,2002,3160,7
840,60,52,2003,3160,21
840,60,52,2004,3160,47
840,60,52,2005,3160,1
840,60,52,2006,3160,18
840,60,52,2007,3160,43
840,60,52,2008,3160,7
840,60,52,2009,3160,16
840,60,52,2010,3160,29
840,60,52,2011,3160,19
840,60,52,2012,3160,20
840,60,52,2013,3160,12
840,60,52,2014,3160,17
840,60,52,2015,3160,28
840,60,52,2016,3160,9
840,60,52,2017,3160,5
840,60,52,2018,3160,14
840,60,52,2019,3160,25
840,60,53,1992,3160,12
840,60,53,1994,3160,13
840,60,53,1995,3160,13
840,60,53,1996,3160,5
840,60,53,1997,3160,7
840,60,53,1998,3160,16
840,60,53,1999,3160,11
840,60,54,1992,3160,2
840,60,54,1993,3160,12
840,60,54,1994,3160,5
840,60,54,1995,3160,3
840,60,54,1996,3160,11
840,60,54,1997,3160,7
840,60,54,1998,3160,3
840,60,54,2000,3160,13
840,60,54,2001,3160,2
840,60,54,2002,3160,13
840,60,55,1994,3160,1
840,60,56,1994,3160,30
840,60,56,1995,3160,38
840,60,56,1996,3160,51
840,60,56,1997,3160,53
840,60,56,1998,3160,8
840,60,56,1999,3160,38
840,60,56,2000,3160,22
840,60,56,2001,3160,37
840,60,56,2002,3160,60
840,60,56,2003,3160,39
840,60,56,2004,3160,18
840,60,56,2005,3160,47
840,60,56,2006,3160,51
840,60,56,2007,3160,15
840,60,56,2008,3160,22
840,60,56,2009,3160,21
840,60,56,2010,3160,12
840,60,56,2011,3160,50
840,60,56,2012,3160,50
,,,,,
840,60,56,2013,3160,13
840,60,56,2014,3160,50
840,60,56,2015,3160,22
840,60,56,2016,3160,19
840,60,56,2017,3160,19
840,60,56,2018,3160,18
840,60,56,2019,3160,25
840,60,57,1994,3160,19
840,60,57,1995,3160,27
840,60,57,1996,3160,13
840,60,57,1997,3160,17
840,60,57,1998,3160,24
840,60,57,1999,3160,35
840,60,57,2000,3160,23
840,60,57,2001,3160,16
840,60,57,2002,3160,29
840,60,57,2003,3160,7
840,60,57,2004,3160,15
840,60,57,2005,3160,14
840,60,57,2006,3160,15
840,60,57,2007,3160,15
840,60,57,2008,3160,12
840,60,57,2009,3160,11
840,60,57,2010,3160,6
840,60,57,2011,3160,7
840,60,57,2012,3160,2
840,60,57,2013,3160,7
840,60,57,2014,3160,4
840,60,57,2015,3160,1
840,60,57,2016,3160,3
840,60,57,2017,3160,19
840,60,57,2018,3160,4
840,60,57,2019,3160,3
840,60,58,1993,3160,17
840,60,58,1994,3160,8
840,60,58,1995,3160,2
840,60,58,1996,3160,3
840,60,58,1997,3160,1
840,60,58,1998,3160,11
840,60,58,1999,3160,27
840,60,58,2001,3160,2
840,60,58,2002,3160,6
840,60,58,2003,3160,5
840,60,58,2005,3160,2
840,60,58,2006,3160,7
840,60,58,2009,3160,13
840,60,58,2010,3160,9
840,60,58,2011,3160,7
840,60,58,2012,3160,4
840,60,59,1994,3160,1
840,60,59,1995,3160,1
840,60,59,1998,3160,2
840,60,59,2000,3160,4
840,60,59,2001,3160,1
840,60,59,2002,3160,5
840,60,59,2003,3160,1
840,60,59,2004,3160,3
840,60,59,2005,3160,1
840,60,59,2006,3160,3
840,60,59,2010,3160,1
840,60,59,2011,3160,1
840,60,59,2012,3160,1
840,60,59,2014,3160,1
840,60,59,2016,3160,3
840,60,59,2017,3160,2
840,60,59,2018,3160,1
840,60,60,1992,3160,22
840,60,60,1993,3160,8
840,60,60,1994,3160,8
840,60,60,1995,3160,1
840,60,60,1997,3160,9
840,60,60,1998,3160,8
840,60,60,1999,3160,14
840,60,60,2000,3160,39
840,60,60,2001,3160,7
840,60,60,2002,3160,17
840,60,60,2003,3160,12
840,60,60,2004,3160,20
840,60,60,2005,3160,22
840,60,60,2006,3160,44
840,60,60,2007,3160,19
840,60,60,2008,3160,16
840,60,60,2009,3160,41
840,60,60,2010,3160,12
840,60,60,2011,3160,52
840,60,60,2012,3160,22
840,60,60,2013,3160,19
840,60,60,2014,3160,18
840,60,60,2015,3160,8
840,60,60,2016,3160,33
840,60,60,2017,3160,41
840,60,60,2019,3160,6
840,60,61,1994,3160,37
840,60,61,1995,3160,9
840,60,61,1996,3160,1
840,60,61,1998,3160,7
840,60,61,1999,3160,14
840,60,61,2000,3160,8
840,60,61,2002,3160,18
840,60,61,2003,3160,53
840,60,61,2004,3160,41
840,60,61,2005,3160,43
840,60,61,2006,3160,40
840,60,61,2007,3160,28
840,60,61,2008,3160,36
840,60,61,2009,3160,17
840,60,61,2010,3160,28
840,60,61,2011,3160,39
840,60,61,2012,3160,76
840,60,61,2013,3160,28
840,60,61,2014,3160,60
840,60,61,2015,3160,72
840,60,61,2016,3160,37
840,60,61,2017,3160,38
840,60,61,2018,3160,41
840,60,61,2019,3160,41
840,60,62,1994,3160,49
840,60,62,1995,3160,59
840,60,62,1996,3160,17
840,60,62,1997,3160,104
840,60,62,1999,3160,22
840,60,62,2000,3160,28
840,60,62,2001,3160,42
840,60,62,2003,3160,70
840,60,62,2004,3160,79
840,60,62,2005,3160,49
840,60,62,2006,3160,54
840,60,62,2007,3160,41
840,60,62,2008,3160,25
840,60,62,2009,3160,13
840,60,62,2010,3160,25
840,60,62,2011,3160,47
840,60,62,2012,3160,38
840,60,62,2013,3160,9
840,60,62,2014,3160,43
840,60,62,2015,3160,42
840,60,62,2016,3160,19
840,60,62,2017,3160,38
840,60,62,2018,3160,55
840,60,62,2019,3160,25
840,60,63,1992,3160,39
840,60,63,1993,3160,10
840,60,63,1995,3160,4
840,60,63,1996,3160,4
840,60,63,1997,3160,8
840,60,64,1993,3160,6
840,60,64,1994,3160,5
840,60,64,1995,3160,3
840,60,65,1992,3160,50
840,60,65,1993,3160,61
840,60,65,1994,3160,67
840,60,65,1995,3160,68
840,60,65,1998,3160,34
840,60,65,1999,3160,61
840,60,65,2000,3160,48
840,60,65,2001,3160,57
840,60,65,2002,3160,48
840,60,65,2003,3160,57
840,60,65,2004,3160,57
840,60,65,2005,3160,59
840,60,65,2006,3160,33
840,60,65,2007,3160,45
840,60,65,2008,3160,30
840,60,65,2009,3160,34
840,60,65,2010,3160,34
840,60,65,2011,3160,40
840,60,65,2012,3160,48
840,60,65,2013,3160,28
840,60,65,2014,3160,54
840,60,65,2015,3160,50
840,60,65,2016,3160,57
840,60,65,2017,3160,36
840,60,65,2018,3160,39
840,60,65,2019,3160,28
840,60,66,1993,3160,1
840,60,66,1994,3160,11
840,60,66,1995,3160,1
840,60,67,1993,3160,21
840,60,67,1994,3160,25
840,60,67,1995,3160,11
840,60,67,1997,3160,20
840,60,67,1998,3160,5
840,60,67,1999,3160,9
840,60,67,2000,3160,16
840,60,67,2001,3160,25
840,60,67,2002,3160,12
840,60,67,2003,3160,41
840,60,67,2004,3160,16
840,60,67,2005,3160,6
840,60,67,2006,3160,11
840,60,67,2007,3160,51
840,60,67,2008,3160,4
840,60,67,2009,3160,12
840,60,67,2010,3160,23
840,60,67,2011,3160,14
840,60,67,2012,3160,18
840,60,67,2013,3160,75
840,60,67,2014,3160,25
840,60,67,2015,3160,28
840,60,67,2016,3160,24
840,60,67,2017,3160,7
840,60,67,2018,3160,5
840,60,67,2019,3160,14
840,60,68,1993,3160,39
840,60,68,1994,3160,46
840,60,68,1995,3160,32
840,60,68,2000,3160,65
840,60,68,2001,3160,46
840,60,68,2003,3160,105
840,60,68,2004,3160,55
840,60,68,2005,3160,102
840,60,68,2006,3160,92
840,60,68,2007,3160,63
840,60,68,2008,3160,55
840,60,68,2009,3160,59
840,60,68,2010,3160,101
840,60,68,2011,3160,97
840,60,68,2012,3160,98
840,60,68,2013,3160,97
840,60,68,2014,3160,110
840,60,68,2015,3160,84
840,60,68,2016,3160,114
840,60,68,2017,3160,82
840,60,68,2018,3160,95
840,60,68,2019,3160,61
840,60,69,1993,3160,26
840,60,69,1994,3160,10
840,60,69,1995,3160,7
840,60,69,1996,3160,30
840,60,69,1997,3160,20
840,60,69,1998,3160,8
840,60,69,1999,3160,72
840,60,69,2000,3160,6
840,60,69,2001,3160,6
840,60,69,2002,3160,51
840,60,69,2003,3160,13
840,60,69,2004,3160,16
840,60,69,2005,3160,5
840,60,69,2006,3160,5
840,60,69,2007,3160,22
840,60,69,2008,3160,9
840,60,69,2009,3160,12
840,60,69,2010,3160,6
840,60,69,2011,3160,3
840,60,69,2012,3160,13
840,60,69,2013,3160,5
840,60,69,2014,3160,14
840,60,69,2015,3160,18
840,60,69,2016,3160,8
840,60,69,2017,3160,6
840,60,69,2018,3160,4
840,60,69,2019,3160,15
840,60,70,1992,3160,16
840,60,70,1993,3160,2
840,60,70,1994,3160,4
840,60,70,1995,3160,3
840,60,70,1996,3160,1
840,60,70,1997,3160,17
840,60,70,1999,3160,2
840,60,70,2000,3160,10
840,60,70,2001,3160,8
840,60,70,2002,3160,18
840,60,70,2003,3160,21
840,60,70,2004,3160,10
840,60,70,2005,3160,21
840,60,70,2006,3160,7
840,60,70,2007,3160,70
840,60,70,2008,3160,11
840,60,70,2009,3160,9
840,60,70,2010,3160,7
840,60,70,2011,3160,4
840,60,70,2012,3160,15
840,60,70,2013,3160,11
840,60,70,2014,3160,54
840,60,70,2015,3160,8
840,60,70,2016,3160,10
840,60,70,2017,3160,13
840,60,70,2018,3160,3
840,60,70,2019,3160,2
840,60,71,1992,3160,40
840,60,71,1993,3160,32
840,60,71,1994,3160,30
840,60,71,1995,3160,38
840,60,71,1996,3160,37
840,60,71,1997,3160,27
840,60,71,1998,3160,35
840,60,71,1999,3160,41
840,60,71,2000,3160,41
840,60,71,2001,3160,46
840,60,71,2002,3160,61
840,60,71,2003,3160,60
840,60,71,2004,3160,33
840,60,71,2005,3160,29
840,60,71,2006,3160,34
840,60,71,2007,3160,39
840,60,71,2008,3160,43
840,60,71,2009,3160,31
840,60,71,2010,3160,33
840,60,71,2011,3160,31
840,60,71,2012,3160,45
840,60,71,2013,3160,32
840,60,71,2014,3160,87
840,60,71,2015,3160,81
840,60,71,2016,3160,44
840,60,71,2017,3160,25
840,60,71,2018,3160,41
840,60,71,2019,3160,39
840,60,72,1993,3160,12
840,60,72,1994,3160,14
840,60,72,1995,3160,5
840,60,72,1996,3160,29
840,60,72,1997,3160,25
840,60,72,1998,3160,13
840,60,72,1999,3160,50
840,60,72,2000,3160,18
840,60,72,2001,3160,54
840,60,72,2002,3160,73
840,60,72,2003,3160,24
840,60,72,2004,3160,30
840,60,72,2005,3160,13
840,60,72,2006,3160,8
840,60,72,2007,3160,13
840,60,72,2008,3160,5
840,60,72,2009,3160,43
840,60,72,2010,3160,57
840,60,72,2011,3160,18
840,60,72,2012,3160,39
840,60,72,2013,3160,60
840,60,72,2014,3160,44
840,60,72,2015,3160,50
840,60,72,2016,3160,19
840,60,72,2017,3160,16
840,60,73,1994,3160,64
840,60,73,1995,3160,63
840,60,73,1996,3160,29
840,60,73,1997,3160,82
840,60,73,1998,3160,63
840,60,73,1999,3160,100
840,60,73,2000,3160,56
840,60,73,2001,3160,115
840,60,73,2002,3160,46
840,60,73,2003,3160,60
840,60,73,2004,3160,56
840,60,73,2005,3160,48
840,60,73,2006,3160,30
840,60,73,2007,3160,71
840,60,73,2008,3160,45
840,60,73,2009,3160,21
840,60,73,2010,3160,38
840,60,73,2011,3160,37
840,60,73,2012,3160,20
840,60,73,2013,3160,36
840,60,73,2014,3160,60
840,60,73,2015,3160,55
840,60,73,2016,3160,17
840,60,73,2017,3160,35
840,60,73,2018,3160,42
840,60,73,2019,3160,34
840,60,74,1992,3160,61
840,60,74,1993,3160,26
840,60,74,1995,3160,35
840,60,74,1997,3160,34
840,60,74,1998,3160,58
840,60,74,1999,3160,112
840,60,74,2000,3160,84
840,60,74,2001,3160,58
840,60,74,2002,3160,48
840,60,74,2003,3160,24
840,60,74,2004,3160,16
840,60,74,2005,3160,37
840,60,74,2006,3160,33
840,60,74,2007,3160,30
840,60,74,2008,3160,28
840,60,74,2009,3160,19
840,60,74,2010,3160,26
840,60,74,2011,3160,21
840,60,74,2012,3160,11
840,60,74,2013,3160,61
840,60,74,2014,3160,76
840,60,74,2015,3160,88
840,60,74,2016,3160,86
840,60,74,2017,3160,63
840,60,74,2018,3160,61
840,60,74,2019,3160,39
840,60,75,1992,3160,36
840,60,75,1993,3160,70
840,60,75,1994,3160,37
840,60,75,1995,3160,129
840,60,75,1996,3160,25
840,60,75,1997,3160,101
840,60,75,1998,3160,37
840,60,75,1999,3160,17
840,60,75,2000,3160,62
840,60,75,2001,3160,51
840,60,75,2002,3160,28
840,60,75,2003,3160,54
840,60,75,2004,3160,105
840,60,75,2005,3160,70
840,60,75,2006,3160,53
840,60,75,2007,3160,181
840,60,75,2008,3160,30
840,60,75,2009,3160,32
840,60,75,2010,3160,59
840,60,75,2011,3160,41
840,60,75,2012,3160,124
840,60,75,2013,3160,46
840,60,75,2014,3160,57
840,60,75,2015,3160,88
840,60,75,2016,3160,16
840,60,75,2017,3160,80
840,60,75,2018,3160,23
840,60,75,2019,3160,26
840,60,76,1993,3160,13
840,60,76,1994,3160,11
840,60,76,1995,3160,8
840,60,76,1996,3160,13
840,60,76,1997,3160,7
840,60,76,1998,3160,4
840,60,76,1999,3160,20
840,60,76,2000,3160,6
840,60,76,2001,3160,2
840,60,76,2002,3160,8
840,60,76,2003,3160,6
840,60,76,2004,3160,6
840,60,76,2005,3160,13
840,60,76,2006,3160,20
840,60,76,2007,3160,17
840,60,76,2008,3160,11
840,60,76,2009,3160,10
840,60,76,2010,3160,4
840,60,76,2011,3160,3
840,60,76,2012,3160,6
840,60,76,2014,3160,45
840,60,76,2015,3160,13
840,60,76,2016,3160,15
840,60,76,2017,3160,17
840,60,76,2018,3160,13
840,60,76,2019,3160,13
840,60,77,1992,3160,36
840,60,77,1993,3160,66
840,60,77,1995,3160,34
840,60,77,1996,3160,41
840,60,77,1997,3160,59
840,60,77,1998,3160,67
840,60,77,1999,3160,86
840,60,77,2000,3160,81
840,60,78,1992,3160,15
840,60,78,1994,3160,11
840,60,78,1995,3160,15
840,60,78,1996,3160,15
840,60,78,1997,3160,20
840,60,78,1998,3160,15
840,60,78,1999,3160,42
840,60,78,2000,3160,11
840,60,78,2001,3160,15
840,60,78,2002,3160,19
840,60,78,2003,3160,71
840,60,78,2004,3160,7
840,60,78,2005,3160,48
840,60,78,2006,3160,7
840,60,78,2007,3160,7
840,60,78,2008,3160,5
840,60,78,2009,3160,9
840,60,78,2010,3160,3
840,60,78,2011,3160,12
840,60,78,2012,3160,10
840,60,78,2013,3160,15
840,60,78,2014,3160,28
840,60,78,2015,3160,22
840,60,78,2016,3160,24
840,60,78,2017,3160,39
840,60,79,1993,3160,13
840,60,79,1994,3160,6
840,60,79,1995,3160,6
840,60,79,1996,3160,33
840,60,79,1997,3160,38
840,60,79,1998,3160,11
840,60,79,1999,3160,35
840,60,79,2000,3160,19
840,60,79,2001,3160,12
840,60,79,2002,3160,10
840,60,79,2003,3160,8
840,60,79,2004,3160,33
840,60,79,2005,3160,24
840,60,79,2006,3160,12
840,60,79,2007,3160,14
840,60,79,2008,3160,8
840,60,79,2009,3160,4
840,60,79,2010,3160,3
840,60,79,2011,3160,1
840,60,79,2012,3160,42
840,60,79,2013,3160,8
840,60,79,2014,3160,18
840,60,79,2015,3160,7
840,60,79,2016,3160,18
840,60,79,2017,3160,3
840,60,79,2018,3160,12
840,60,79,2019,3160,24
840,60,80,1994,3160,37
840,60,80,1995,3160,20
840,60,80,1997,3160,14
840,60,80,1998,3160,29
840,60,80,1999,3160,35
840,60,80,2000,3160,33
840,60,80,2001,3160,41
840,60,80,2002,3160,28
840,60,80,2003,3160,39
840,60,80,2004,3160,32
840,60,80,2005,3160,47
840,60,80,2006,3160,58
840,60,80,2007,3160,29
840,60,80,2008,3160,58
840,60,80,2009,3160,55
840,60,80,2010,3160,65
840,60,80,2011,3160,33
840,60,80,2012,3160,29
840,60,80,2013,3160,35
,,,,,
840,60,80,2014,3160,49
840,60,80,2015,3160,76
840,60,80,2016,3160,66
840,60,80,2017,3160,72
840,60,80,2018,3160,56
840,60,80,2019,3160,59
840,60,81,1992,3160,18
840,60,81,1993,3160,30
840,60,81,1994,3160,24
840,60,81,1995,3160,86
840,60,81,1996,3160,9
840,60,81,1997,3160,85
840,60,81,1998,3160,30
840,60,81,1999,3160,27
840,60,81,2000,3160,5
840,60,81,2001,3160,21
840,60,81,2002,3160,10
840,60,81,2003,3160,4
840,60,81,2004,3160,7
840,60,81,2005,3160,14
840,60,81,2006,3160,18
840,60,81,2007,3160,39
840,60,81,2008,3160,6
840,60,81,2009,3160,18
840,60,81,2010,3160,25
840,60,81,2011,3160,14
840,60,81,2012,3160,11
840,60,81,2013,3160,20
840,60,81,2014,3160,64
840,60,81,2015,3160,30
840,60,81,2016,3160,18
840,60,81,2017,3160,11
840,60,81,2018,3160,2
840,60,81,2019,3160,44
840,60,82,1992,3160,89
840,60,82,1993,3160,62
840,60,82,1994,3160,79
